*Data are measured canopy height on 18 0.5 ha plots on a 5x5 m spacing
*Heights were measured with a measuring pole to 1500 cm using a clinometer to assess verticality
*Heights of exactly 1500 cm were scored as 1499 cm, canopy heights>1500 cm are coded 1500
*In 1999 9 plots were done, from 2000-2012 18 plots were censused
*See field protocol for details on exactly how measurements were made in the field
*Year,plot,Y_m,X_m,height_cm,Date,Comments
2004,L6,20,55,1500,28-Jun-04, 
2004,L6,20,60,1500,28-Jun-04, 
2004,L6,20,65,1500,29-Jun-04, 
2004,L6,20,70,1500,29-Jun-04, 
2004,L6,20,75,1500,29-Jun-04, 
2004,L6,20,80,1500,29-Jun-04, 
2004,L6,20,85,1500,29-Jun-04, 
2004,L6,20,90,1500,29-Jun-04, 
2004,L6,20,95,1500,29-Jun-04, 
2004,L6,20,100,1325,29-Jun-04, 
2004,L6,25,0,1500,28-Jun-04, 
2004,L6,25,5,1500,28-Jun-04, 
2004,L6,25,10,1500,28-Jun-04, 
2004,L6,25,15,1457,28-Jun-04, 
2004,L6,25,20,728,28-Jun-04, 
2004,L6,25,25,1197,28-Jun-04, 
2004,L6,25,30,1499,28-Jun-04,Llego al limite
2004,L6,25,35,1500,28-Jun-04, 
2004,L6,25,40,1500,28-Jun-04, 
2004,L6,25,45,1500,28-Jun-04, 
2004,L6,25,50,1212,28-Jun-04,claro resiente 3x4
2004,L6,25,55,1500,28-Jun-04, 
2004,L6,25,60,1500,28-Jun-04, 
2004,L6,25,65,1500,29-Jun-04, 
2004,L6,25,70,1500,29-Jun-04, 
2004,L6,25,75,1500,29-Jun-04, 
2004,L6,25,80,1500,29-Jun-04, 
2004,L6,25,85,1500,29-Jun-04, 
2004,L6,25,90,1028,29-Jun-04, 
2004,L6,25,95,1500,29-Jun-04, 
2004,L6,25,100,1375,29-Jun-04, 
2004,L6,30,0,1500,29-Jun-04, 
2004,L6,30,5,1500,29-Jun-04, 
2004,L6,30,10,1500,29-Jun-04, 
2004,L6,30,15,1500,29-Jun-04, 
2004,L6,30,20,1500,29-Jun-04, 
2004,L6,30,25,1500,29-Jun-04, 
2004,L6,30,30,1500,29-Jun-04, 
2004,L6,30,35,1500,29-Jun-04, 
2004,L6,30,40,1500,29-Jun-04, 
2004,L6,30,45,1500,29-Jun-04, 
2004,L6,30,50,1500,29-Jun-04, 
2004,L6,30,55,1500,29-Jun-04, 
2004,L6,30,60,1500,29-Jun-04, 
2004,L6,30,65,1500,29-Jun-04, 
2004,L6,30,70,1500,29-Jun-04, 
2004,L6,30,75,1500,29-Jun-04, 
2004,L6,30,80,1500,29-Jun-04, 
2004,L6,30,85,1500,29-Jun-04, 
2004,L6,30,90,1500,29-Jun-04, 
2004,L6,30,95,1265,29-Jun-04, 
2004,L6,30,100,1500,29-Jun-04, 
2004,L6,35,0,1500,29-Jun-04, 
2004,L6,35,5,1500,29-Jun-04, 
2004,L6,35,10,1500,29-Jun-04, 
2004,L6,35,15,719,29-Jun-04, 
2004,L6,35,20,1024,29-Jun-04, 
2004,L6,35,25,1500,29-Jun-04, 
2004,L6,35,30,1500,29-Jun-04, 
2004,L6,35,35,1500,29-Jun-04, 
2004,L6,35,40,1500,29-Jun-04, 
2004,L6,35,45,1500,29-Jun-04, 
2004,L6,35,50,1500,29-Jun-04, 
2004,L6,35,55,1500,29-Jun-04, 
2004,L6,35,60,1500,29-Jun-04, 
2004,L6,35,65,1500,29-Jun-04, 
2004,L6,35,70,1500,29-Jun-04, 
2004,L6,35,75,1500,29-Jun-04, 
2004,L6,35,80,1500,29-Jun-04, 
2004,L6,35,85,1500,29-Jun-04, 
2004,L6,35,90,1500,29-Jun-04, 
2004,L6,35,95,1500,29-Jun-04, 
2004,L6,35,100,1500,29-Jun-04, 
2004,L6,40,0,1500,29-Jun-04, 
2004,L6,40,5,1500,29-Jun-04, 
2004,L6,40,10,1500,29-Jun-04, 
2004,L6,40,15,925,29-Jun-04, 
2004,L6,40,20,578,29-Jun-04, 
2004,L6,40,25,1500,29-Jun-04, 
2004,L6,40,30,1500,29-Jun-04, 
2004,L6,40,35,1500,29-Jun-04, 
2004,L6,40,40,1500,29-Jun-04, 
2004,L6,40,45,1500,29-Jun-04, 
2004,L6,40,50,1500,29-Jun-04, 
2004,L6,40,55,1500,29-Jun-04, 
2004,L6,40,60,1500,29-Jun-04, 
2004,L6,40,65,1500,29-Jun-04, 
2004,L6,40,70,1500,29-Jun-04, 
2004,L6,40,75,1500,29-Jun-04, 
2004,L6,40,80,1500,29-Jun-04, 
2004,L6,40,85,1500,29-Jun-04, 
2004,L6,40,90,1500,29-Jun-04, 
2004,L6,40,95,1500,29-Jun-04, 
2004,L6,40,100,1500,29-Jun-04, 
2004,L6,45,0,1500,29-Jun-04, 
2004,L6,45,5,1500,29-Jun-04, 
2004,L6,45,10,1500,29-Jun-04, 
2004,L6,45,15,1500,29-Jun-04, 
2004,L6,45,20,1500,29-Jun-04, 
2004,L6,45,25,1500,29-Jun-04, 
2004,L6,45,30,1500,29-Jun-04, 
2004,L6,45,35,1500,29-Jun-04, 
2004,L6,45,40,1500,29-Jun-04, 
2004,L6,45,45,1500,29-Jun-04, 
2004,L6,45,50,1500,29-Jun-04, 
2004,L6,45,55,1500,29-Jun-04, 
2004,L6,45,60,1500,29-Jun-04, 
2004,L6,45,65,1500,29-Jun-04, 
2004,L6,45,70,1500,29-Jun-04, 
2004,L6,45,75,1500,29-Jun-04, 
2004,L6,45,80,1500,29-Jun-04, 
2004,L6,45,85,1500,29-Jun-04, 
2004,L6,45,90,1500,29-Jun-04, 
2004,L6,45,95,1500,29-Jun-04, 
2004,L6,45,100,1500,29-Jun-04, 
2004,L6,50,0,1500,29-Jun-04, 
2004,L6,50,5,1500,29-Jun-04, 
2004,L6,50,10,1500,29-Jun-04, 
2004,L6,50,15,1500,29-Jun-04, 
2004,L6,50,20,1500,29-Jun-04, 
2004,L6,50,25,1500,29-Jun-04, 
2004,L6,50,30,1500,29-Jun-04, 
2004,L6,50,35,1500,29-Jun-04, 
2004,L6,50,40,1500,29-Jun-04, 
2004,L6,50,45,1500,29-Jun-04, 
2004,L6,50,50,1500,29-Jun-04, 
2004,L6,50,55,1500,29-Jun-04, 
2004,L6,50,60,1500,29-Jun-04, 
2004,L6,50,65,473,29-Jun-04, 
2004,L6,50,70,1500,29-Jun-04, 
2004,L6,50,75,1500,29-Jun-04, 
2004,L6,50,80,1500,29-Jun-04, 
2004,L6,50,85,1500,29-Jun-04, 
2004,L6,50,90,1045,29-Jun-04,Claro 2x3  encima
2004,L6,50,95,1500,29-Jun-04, 
2004,L6,50,100,1500,29-Jun-04, 
2004,P1,0,0,1500,21-Jul-04, 
2004,P1,0,5,1500,21-Jul-04, 
2004,P1,0,10,1416,21-Jul-04, 
2004,P1,0,15,1079,21-Jul-04, 
2004,P1,0,20,1233,21-Jul-04, 
2004,P1,0,25,1500,21-Jul-04, 
2004,P1,0,30,1500,21-Jul-04, 
2004,P1,0,35,1297,21-Jul-04, 
2004,P1,0,40,1500,21-Jul-04, 
2004,P1,0,45,1500,21-Jul-04, 
2004,P1,0,50,1500,21-Jul-04, 
2004,P1,0,55,1410,21-Jul-04, 
2004,P1,0,60,1500,21-Jul-04, 
2004,P1,0,65,1500,21-Jul-04, 
2004,P1,0,70,1500,21-Jul-04, 
2004,P1,0,75,1500,21-Jul-04, 
2004,P1,0,80,1500,21-Jul-04, 
2004,P1,0,85,1500,21-Jul-04, 
2004,P1,0,90,1500,21-Jul-04, 
2004,P1,0,95,1500,21-Jul-04, 
2004,P1,0,100,1500,21-Jul-04, 
2004,P1,5,0,1500,21-Jul-04, 
2004,P1,5,5,1500,21-Jul-04, 
2004,P1,5,10,1500,21-Jul-04, 
2004,P1,5,15,1500,21-Jul-04, 
2004,P1,5,20,1500,21-Jul-04, 
2004,P1,5,25,1500,21-Jul-04, 
2004,P1,5,30,1500,21-Jul-04, 
2004,P1,5,35,1449,21-Jul-04, 
2004,P1,5,40,1500,21-Jul-04, 
2004,P1,5,45,628,21-Jul-04, 
2004,P1,5,50,1213,21-Jul-04, 
2004,P1,5,55,1409,21-Jul-04, 
2004,P1,5,60,1462,21-Jul-04, 
2004,P1,5,65,1500,21-Jul-04, 
2004,P1,5,70,1500,21-Jul-04, 
2004,P1,5,75,1500,21-Jul-04, 
2004,P1,5,80,1500,21-Jul-04, 
2004,P1,5,85,1500,21-Jul-04, 
2004,P1,5,90,1500,21-Jul-04, 
2004,P1,5,95,1500,21-Jul-04, 
2004,P1,5,100,1500,21-Jul-04, 
2004,P1,10,0,1500,21-Jul-04, 
2004,P1,10,5,1500,21-Jul-04, 
2004,P1,10,10,1500,21-Jul-04, 
2004,P1,10,15,1500,21-Jul-04, 
2004,P1,10,20,1500,21-Jul-04, 
2004,P1,10,25,1500,21-Jul-04, 
2004,P1,10,30,1500,21-Jul-04, 
2004,P1,10,35,1500,21-Jul-04, 
2004,P1,10,40,1500,21-Jul-04, 
2004,P1,10,45,1288,21-Jul-04, 
2004,P1,10,50,854,21-Jul-04, 
2004,P1,10,55,1350,21-Jul-04, 
2004,P1,10,60,865,21-Jul-04, 
2004,P1,10,65,1500,21-Jul-04, 
2004,P1,10,70,781,21-Jul-04, 
2004,P1,10,75,1500,21-Jul-04, 
2004,P1,10,80,1500,21-Jul-04, 
2004,P1,10,85,1500,21-Jul-04, 
2004,P1,10,90,1500,21-Jul-04, 
2004,P1,10,95,1500,21-Jul-04, 
2004,P1,10,100,1174,21-Jul-04, 
2004,P1,15,0,1500,21-Jul-04, 
2004,P1,15,5,1500,21-Jul-04, 
2004,P1,15,10,1500,21-Jul-04, 
2004,P1,15,15,1500,21-Jul-04, 
2004,P1,15,20,1500,21-Jul-04, 
2004,P1,15,25,1500,21-Jul-04, 
2004,P1,15,30,1500,21-Jul-04, 
2004,P1,15,35,1500,21-Jul-04, 
2004,P1,15,40,1500,21-Jul-04, 
2004,P1,15,45,1500,21-Jul-04, 
2004,P1,15,50,754,21-Jul-04, 
2004,P1,15,55,247,21-Jul-04, 
2004,P1,15,60,1500,21-Jul-04, 
2004,P1,15,65,1500,21-Jul-04, 
2004,P1,15,70,1500,21-Jul-04, 
2004,P1,15,75,1500,21-Jul-04, 
2004,P1,15,80,1500,21-Jul-04, 
2004,P1,15,85,1500,21-Jul-04, 
2004,P1,15,90,1500,21-Jul-04, 
2004,P1,15,95,1413,21-Jul-04, 
2004,P1,15,100,1500,21-Jul-04, 
2004,P1,20,0,150,22-Jul-04,Claro resiente
2004,P1,20,5,1500,22-Jul-04, 
2004,P1,20,10,1500,22-Jul-04, 
2004,P1,20,15,1500,22-Jul-04, 
2004,P1,20,20,1500,22-Jul-04, 
2004,P1,20,25,1500,22-Jul-04, 
2004,P1,20,30,1500,22-Jul-04, 
2004,P1,20,35,1500,22-Jul-04, 
2004,P1,20,40,1500,21-Jul-04, 
2004,P1,20,45,1500,21-Jul-04, 
2004,P1,20,50,1500,21-Jul-04, 
2004,P1,20,55,468,21-Jul-04, 
2004,P1,20,60,904,21-Jul-04, 
2004,P1,20,65,1500,21-Jul-04, 
2004,P1,20,70,1500,21-Jul-04, 
2004,P1,20,75,1500,21-Jul-04, 
2004,P1,20,80,1500,21-Jul-04, 
2004,P1,20,85,1500,21-Jul-04, 
2004,P1,20,90,1500,21-Jul-04, 
2004,P1,20,95,1500,21-Jul-04, 
2004,P1,20,100,1500,21-Jul-04, 
2004,P1,25,0,1500,22-Jul-04, 
2004,P1,25,5,1500,22-Jul-04, 
2004,P1,25,10,1500,22-Jul-04, 
2004,P1,25,15,1483,22-Jul-04, 
2004,P1,25,20,1500,22-Jul-04, 
2004,P1,25,25,1500,22-Jul-04, 
2004,P1,25,30,1500,22-Jul-04, 
2004,P1,25,35,1500,22-Jul-04, 
2004,P1,25,40,1500,21-Jul-04, 
2004,P1,25,45,1171,21-Jul-04, 
2004,P1,25,50,1500,21-Jul-04, 
2004,P1,25,55,341,21-Jul-04, 
2004,P1,25,60,382,21-Jul-04, 
2004,P1,25,65,1500,21-Jul-04, 
2004,P1,25,70,1500,21-Jul-04, 
2004,P1,25,75,1481,21-Jul-04, 
2004,P1,25,80,1377,21-Jul-04, 
2004,P1,25,85,1500,21-Jul-04, 
2004,P1,25,90,1500,21-Jul-04, 
2004,P1,25,95,1500,21-Jul-04, 
2004,P1,25,100,1500,21-Jul-04, 
2004,P1,30,0,1465,22-Jul-04, 
2004,P1,30,5,1442,22-Jul-04, 
2004,P1,30,10,1500,22-Jul-04, 
2004,P1,30,15,1500,22-Jul-04, 
2004,P1,30,20,1500,22-Jul-04, 
2004,P1,30,25,1071,22-Jul-04, 
2004,P1,30,30,1500,22-Jul-04, 
2004,P1,30,35,1500,22-Jul-04, 
2004,P1,30,40,1500,22-Jul-04, 
2004,P1,30,45,1500,22-Jul-04, 
2004,P1,30,50,1500,22-Jul-04, 
2004,P1,30,55,714,22-Jul-04, 
2004,P1,30,60,486,22-Jul-04, 
2004,P1,30,65,1500,22-Jul-04, 
2004,P1,30,70,1500,22-Jul-04, 
2004,P1,30,75,1500,22-Jul-04, 
2004,P1,30,80,1500,22-Jul-04, 
2004,P1,30,85,1500,22-Jul-04, 
2004,P1,30,90,1500,22-Jul-04, 
2004,P1,30,95,1500,22-Jul-04, 
2004,P1,30,100,1500,22-Jul-04, 
2004,P1,35,0,1243,22-Jul-04, 
2004,P1,35,5,1472,22-Jul-04, 
2004,P1,35,10,1500,22-Jul-04, 
2004,P1,35,15,1500,22-Jul-04, 
2004,P1,35,20,1500,22-Jul-04, 
2004,P1,35,25,1500,22-Jul-04, 
2004,P1,35,30,1500,22-Jul-04, 
2004,P1,35,35,1064,22-Jul-04, 
2004,P1,35,40,1500,22-Jul-04, 
2004,P1,35,45,1500,22-Jul-04, 
2004,P1,35,50,1500,22-Jul-04, 
2004,P1,35,55,1500,22-Jul-04, 
2004,P1,35,60,1500,22-Jul-04, 
2004,P1,35,65,1500,22-Jul-04, 
2004,P1,35,70,1500,22-Jul-04, 
2004,P1,35,75,1500,22-Jul-04, 
2004,P1,35,80,1500,22-Jul-04, 
2004,P1,35,85,1500,22-Jul-04, 
2004,P1,35,90,1500,22-Jul-04, 
2004,P1,35,95,1488,22-Jul-04, 
2004,P1,35,100,1500,22-Jul-04, 
2004,P1,40,0,1500,22-Jul-04, 
2004,P1,40,5,1500,22-Jul-04, 
2004,P1,40,10,1500,22-Jul-04, 
2004,P1,40,15,1500,22-Jul-04, 
2004,P1,40,20,1456,22-Jul-04, 
2004,P1,40,25,634,22-Jul-04, 
2004,P1,40,30,1409,22-Jul-04, 
2004,P1,40,35,1248,22-Jul-04, 
2004,P1,40,40,512,22-Jul-04, 
2004,P1,40,45,1500,22-Jul-04, 
2004,P1,40,50,1500,22-Jul-04, 
2004,P1,40,55,1500,22-Jul-04, 
2004,P1,40,60,1500,22-Jul-04, 
2004,P1,40,65,1500,22-Jul-04, 
2004,P1,40,70,1500,22-Jul-04, 
2004,P1,40,75,1500,22-Jul-04, 
2004,P1,40,80,1500,22-Jul-04, 
2004,P1,40,85,1500,22-Jul-04, 
2004,P1,40,90,1500,22-Jul-04, 
2004,P1,40,95,1449,22-Jul-04, 
2004,P1,40,100,1500,22-Jul-04, 
2004,P1,45,0,1500,22-Jul-04, 
2004,P1,45,5,1500,22-Jul-04, 
2004,P1,45,10,1500,22-Jul-04, 
2004,P1,45,15,1500,22-Jul-04, 
2004,P1,45,20,1500,22-Jul-04, 
2004,P1,45,25,1500,22-Jul-04, 
2004,P1,45,30,1500,22-Jul-04, 
2004,P1,45,35,1499,22-Jul-04,Llego al limite
2004,P1,45,40,1500,22-Jul-04, 
2004,P1,45,45,1500,22-Jul-04, 
2004,P1,45,50,1500,22-Jul-04, 
2004,P1,45,55,1500,22-Jul-04, 
2004,P1,45,60,1500,22-Jul-04, 
2004,P1,45,65,1500,22-Jul-04, 
2004,P1,45,70,293,22-Jul-04, 
2004,P1,45,75,1500,22-Jul-04, 
2004,P1,45,80,1500,22-Jul-04, 
2004,P1,45,85,1500,22-Jul-04, 
2004,P1,45,90,1500,22-Jul-04, 
2004,P1,45,95,1500,22-Jul-04, 
2004,P1,45,100,1500,22-Jul-04, 
2004,P1,50,0,1500,22-Jul-04, 
2004,P1,50,5,1500,22-Jul-04, 
2004,P1,50,10,1500,22-Jul-04, 
2004,P1,50,15,1500,22-Jul-04, 
2004,P1,50,20,1500,22-Jul-04, 
2004,P1,50,25,1500,22-Jul-04, 
2004,P1,50,30,1500,22-Jul-04, 
2004,P1,50,35,1500,22-Jul-04, 
2004,P1,50,40,1500,22-Jul-04, 
2004,P1,50,45,1500,22-Jul-04, 
2004,P1,50,50,1500,22-Jul-04, 
2004,P1,50,55,1500,22-Jul-04, 
2004,P1,50,60,1500,22-Jul-04, 
2004,P1,50,65,1500,22-Jul-04, 
2004,P1,50,70,644,22-Jul-04, 
2004,P1,50,75,388,22-Jul-04, 
2004,P1,50,80,1500,22-Jul-04, 
2004,P1,50,85,1500,22-Jul-04, 
2004,P1,50,90,1500,22-Jul-04, 
2004,P1,50,95,1500,22-Jul-04, 
2004,P1,50,100,1500,22-Jul-04, 
2004,P2,0,0,263,10-Aug-04, 
2004,P2,0,5,1500,10-Aug-04, 
2004,P2,0,10,1500,10-Aug-04, 
2004,P2,0,15,689,10-Aug-04, 
2004,P2,0,20,1500,10-Aug-04, 
2004,P2,0,25,1500,10-Aug-04, 
2004,P2,0,30,1500,10-Aug-04, 
2004,P2,0,35,1500,10-Aug-04, 
2004,P2,0,40,1500,10-Aug-04, 
2004,P2,0,45,854,10-Aug-04, 
2004,P2,0,50,1477,10-Aug-04, 
2004,P2,0,55,1500,10-Aug-04, 
2004,P2,0,60,1351,10-Aug-04, 
2004,P2,0,65,1500,10-Aug-04, 
2004,P2,0,70,1500,10-Aug-04, 
2004,P2,0,75,1500,10-Aug-04, 
2004,P2,0,80,1500,10-Aug-04, 
2004,P2,0,85,1500,10-Aug-04, 
2004,P2,0,90,1500,10-Aug-04, 
2004,P2,0,95,1500,10-Aug-04, 
2004,P2,0,100,1500,10-Aug-04, 
2004,P2,5,0,150,10-Aug-04, 
2004,P2,5,5,1500,10-Aug-04, 
2004,P2,5,10,1500,10-Aug-04, 
2004,P2,5,15,1500,10-Aug-04, 
2004,P2,5,20,1500,10-Aug-04, 
2004,P2,5,25,1500,10-Aug-04, 
2004,P2,5,30,1500,10-Aug-04, 
2004,P2,5,35,1500,10-Aug-04, 
2004,P2,5,40,1500,10-Aug-04, 
2004,P2,5,45,1388,10-Aug-04, 
2004,P2,5,50,1500,10-Aug-04, 
2004,P2,5,55,1402,10-Aug-04, 
2004,P2,5,60,1500,10-Aug-04, 
2004,P2,5,65,1500,10-Aug-04, 
2004,P2,5,70,1500,10-Aug-04, 
2004,P2,5,75,1500,10-Aug-04, 
2004,P2,5,80,1500,10-Aug-04, 
2004,P2,5,85,1500,10-Aug-04, 
2004,P2,5,90,1500,10-Aug-04, 
2004,P2,5,95,1434,10-Aug-04, 
2004,P2,5,100,1500,10-Aug-04, 
2004,P2,10,0,1500,10-Aug-04, 
2004,P2,10,5,1500,10-Aug-04, 
2004,P2,10,10,1500,10-Aug-04, 
2004,P2,10,15,1500,10-Aug-04, 
2004,P2,10,20,1500,10-Aug-04, 
2004,P2,10,25,1500,10-Aug-04, 
2004,P2,10,30,1500,10-Aug-04, 
2004,P2,10,35,1500,10-Aug-04, 
2004,P2,10,40,1500,10-Aug-04, 
2004,P2,10,45,1500,10-Aug-04, 
2004,P2,10,50,1500,10-Aug-04, 
2004,P2,10,55,1500,10-Aug-04, 
2004,P2,10,60,1500,10-Aug-04, 
2004,P2,10,65,1500,10-Aug-04, 
2004,P2,10,70,1500,10-Aug-04, 
2004,P2,10,75,1500,10-Aug-04, 
2004,P2,10,80,1500,10-Aug-04, 
2004,P2,10,85,1500,10-Aug-04, 
2004,P2,10,90,1500,10-Aug-04, 
2004,P2,10,95,1500,10-Aug-04, 
2004,P2,10,100,1500,10-Aug-04, 
2004,P2,15,0,949,10-Aug-04,Claro 3x2 encima  resiente
2004,P2,15,5,1500,10-Aug-04, 
2004,P2,15,10,1500,10-Aug-04, 
2004,P2,15,15,1500,10-Aug-04, 
2004,P2,15,20,1500,10-Aug-04, 
2004,P2,15,25,1500,10-Aug-04, 
2004,P2,15,30,1500,10-Aug-04, 
2004,P2,15,35,1500,10-Aug-04, 
2004,P2,15,40,1500,10-Aug-04, 
2004,P2,15,45,1500,10-Aug-04, 
2004,P2,15,50,1500,10-Aug-04, 
2004,P2,15,55,1500,10-Aug-04, 
2004,P2,15,60,1463,10-Aug-04, 
2004,P2,15,65,1500,10-Aug-04, 
2004,P2,15,70,1500,10-Aug-04, 
2004,P2,15,75,1500,10-Aug-04, 
2004,P2,15,80,1500,10-Aug-04, 
2004,P2,15,85,1500,10-Aug-04, 
2004,P2,15,90,1500,10-Aug-04, 
2004,P2,15,95,1500,10-Aug-04, 
2004,P2,15,100,1460,10-Aug-04, 
2004,P2,20,0,1500,11-Aug-04, 
2004,P2,20,5,1500,11-Aug-04, 
2004,P2,20,10,1500,11-Aug-04, 
2004,P2,20,15,1500,11-Aug-04, 
2004,P2,20,20,1500,11-Aug-04, 
2004,P2,20,25,1500,11-Aug-04, 
2004,P2,20,30,1330,10-Aug-04, 
2004,P2,20,35,1500,10-Aug-04, 
2004,P2,20,40,1500,10-Aug-04, 
2004,P2,20,45,1500,10-Aug-04, 
2004,P2,20,50,760,10-Aug-04, 
2004,P2,20,55,1297,10-Aug-04, 
2004,P2,20,60,1500,10-Aug-04, 
2004,P2,20,65,1500,10-Aug-04, 
2004,P2,20,70,1500,10-Aug-04, 
2004,P2,20,75,1499,10-Aug-04,Llego al limite
2004,P2,20,80,1500,10-Aug-04, 
2004,P2,20,85,1500,10-Aug-04, 
2004,P2,20,90,1500,10-Aug-04, 
2004,P2,20,95,1500,10-Aug-04, 
2004,P2,20,100,803,10-Aug-04, 
2004,P2,25,0,1500,11-Aug-04, 
2004,P2,25,5,1500,11-Aug-04, 
2004,P2,25,10,1500,11-Aug-04, 
2004,P2,25,15,1500,11-Aug-04, 
2004,P2,25,20,1500,11-Aug-04, 
2004,P2,25,25,1500,11-Aug-04, 
2004,P2,25,30,1500,10-Aug-04, 
2004,P2,25,35,1500,10-Aug-04, 
2004,P2,25,40,1500,10-Aug-04, 
2004,P2,25,45,1500,10-Aug-04, 
2004,P2,25,50,1161,10-Aug-04, 
2004,P2,25,55,1109,10-Aug-04, 
2004,P2,25,60,1500,10-Aug-04, 
2004,P2,25,65,1500,10-Aug-04, 
2004,P2,25,70,1500,10-Aug-04, 
2004,P2,25,75,1238,10-Aug-04, 
2004,P2,25,80,1500,10-Aug-04, 
2004,P2,25,85,1421,10-Aug-04, 
2004,P2,25,90,1500,10-Aug-04, 
2004,P2,25,95,1500,10-Aug-04, 
2004,P2,25,100,1500,10-Aug-04, 
2004,P2,30,0,1500,11-Aug-04, 
2004,P2,30,5,1500,11-Aug-04, 
2004,P2,30,10,1500,11-Aug-04, 
2004,P2,30,15,1500,11-Aug-04, 
2004,P2,30,20,1500,11-Aug-04, 
2004,P2,30,25,1500,11-Aug-04, 
2004,P2,30,30,1500,11-Aug-04, 
2004,P2,30,35,1500,11-Aug-04, 
2004,P2,30,40,1482,11-Aug-04, 
2004,P2,30,45,1500,11-Aug-04, 
2004,P2,30,50,1500,11-Aug-04, 
2004,P2,30,55,1037,11-Aug-04, 
2004,P2,30,60,1500,11-Aug-04, 
2004,P2,30,65,1500,11-Aug-04, 
2004,P2,30,70,1500,11-Aug-04, 
2004,P2,30,75,1189,11-Aug-04, 
2004,P2,30,80,1500,11-Aug-04, 
2004,P2,30,85,1500,11-Aug-04, 
2004,P2,30,90,1500,11-Aug-04, 
2004,P2,30,95,1500,11-Aug-04, 
2004,P2,30,100,1500,11-Aug-04, 
2004,P2,35,0,1500,11-Aug-04, 
2004,P2,35,5,1500,11-Aug-04, 
2004,P2,35,10,1500,11-Aug-04, 
2004,P2,35,15,1500,11-Aug-04, 
2004,P2,35,20,1500,11-Aug-04, 
2004,P2,35,25,1500,11-Aug-04, 
2004,P2,35,30,1500,11-Aug-04, 
2004,P2,35,35,1500,11-Aug-04, 
2004,P2,35,40,1500,11-Aug-04, 
2004,P2,35,45,1500,11-Aug-04, 
2004,P2,35,50,1394,11-Aug-04, 
2004,P2,35,55,1500,11-Aug-04, 
2004,P2,35,60,1500,11-Aug-04, 
2004,P2,35,65,1500,11-Aug-04, 
2004,P2,35,70,1500,11-Aug-04, 
2004,P2,35,75,1484,11-Aug-04, 
2004,P2,35,80,1500,11-Aug-04, 
2004,P2,35,85,1500,11-Aug-04, 
2004,P2,35,90,1500,11-Aug-04, 
2004,P2,35,95,1500,11-Aug-04, 
2004,P2,35,100,1500,11-Aug-04, 
2004,P2,40,0,1500,11-Aug-04, 
2004,P2,40,5,1454,11-Aug-04, 
2004,P2,40,10,1500,11-Aug-04, 
2004,P2,40,15,1500,11-Aug-04, 
2004,P2,40,20,1500,11-Aug-04, 
2004,P2,40,25,1500,11-Aug-04, 
2004,P2,40,30,1500,11-Aug-04, 
2004,P2,40,35,1500,11-Aug-04, 
2004,P2,40,40,1500,11-Aug-04, 
2004,P2,40,45,1500,11-Aug-04, 
2004,P2,40,50,1302,11-Aug-04, 
2004,P2,40,55,1500,11-Aug-04, 
2004,P2,40,60,1500,11-Aug-04, 
2004,P2,40,65,1500,11-Aug-04, 
2004,P2,40,70,1227,11-Aug-04, 
2004,P2,40,75,1500,11-Aug-04, 
2004,P2,40,80,1500,11-Aug-04, 
2004,P2,40,85,1500,11-Aug-04, 
2004,P2,40,90,1500,11-Aug-04, 
2004,P2,40,95,1500,11-Aug-04, 
2004,P2,40,100,1500,11-Aug-04, 
2004,P2,45,0,1500,11-Aug-04, 
2004,P2,45,5,1500,11-Aug-04, 
2004,P2,45,10,1500,11-Aug-04, 
2004,P2,45,15,1500,11-Aug-04, 
2004,P2,45,20,1500,11-Aug-04, 
2004,P2,45,25,1500,11-Aug-04, 
2004,P2,45,30,1486,11-Aug-04, 
2004,P2,45,35,1500,11-Aug-04, 
2004,P2,45,40,1500,11-Aug-04, 
2004,P2,45,45,1500,11-Aug-04, 
2004,P2,45,50,1500,11-Aug-04, 
2004,P2,45,55,1500,11-Aug-04, 
2004,P2,45,60,1500,11-Aug-04, 
2004,P2,45,65,1500,11-Aug-04, 
2004,P2,45,70,1500,11-Aug-04, 
2004,P2,45,75,1500,11-Aug-04, 
2004,P2,45,80,1500,11-Aug-04, 
2004,P2,45,85,1500,11-Aug-04, 
2004,P2,45,90,1500,11-Aug-04, 
2004,P2,45,95,1500,11-Aug-04, 
2004,P2,45,100,1500,11-Aug-04, 
2004,P2,50,0,1223,11-Aug-04, 
2004,P2,50,5,1500,11-Aug-04, 
2004,P2,50,10,1500,11-Aug-04, 
2004,P2,50,15,1500,11-Aug-04, 
2004,P2,50,20,1500,11-Aug-04, 
2004,P2,50,25,1500,11-Aug-04, 
2004,P2,50,30,978,11-Aug-04, 
2004,P2,50,35,1500,11-Aug-04, 
2004,P2,50,40,1500,11-Aug-04, 
2004,P2,50,45,1500,11-Aug-04, 
2004,P2,50,50,1500,11-Aug-04, 
2004,P2,50,55,1500,11-Aug-04, 
2004,P2,50,60,1500,11-Aug-04, 
2004,P2,50,65,1500,11-Aug-04, 
2004,P2,50,70,1500,11-Aug-04, 
2004,P2,50,75,1500,11-Aug-04, 
2004,P2,50,80,1500,11-Aug-04, 
2004,P2,50,85,1500,11-Aug-04, 
2004,P2,50,90,1500,11-Aug-04, 
2004,P2,50,95,1500,11-Aug-04, 
2004,P2,50,100,1500,11-Aug-04, 
2004,P3,0,0,1500,18-Aug-04, 
